muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
245,9.8,-16775467,-4.521346819490786,nan,-,-,-,-,-,"[50, 20, 15]",-
246,9.84,-16775485,10.980979357742058,nan,-,-,-,-,-,"[50, 20, 15]",-
247,9.88,-16775448,-5.244715109349956,nan,-,-,-,-,-,"[50, 20, 15]",-
248,9.92,-16775456,25.139061792967773,nan,-,-,-,-,-,"[50, 20, 15]",-
249,9.96,-16775539,14.038926075188238,nan,-,-,-,-,-,"[50, 20, 15]",-
250,10.0,-16775462,-0.20653842791758026,nan,-,-,-,-,-,"[50, 20, 15]",-
251,10.04,-16775534,2.6604692776464525,nan,-,-,-,-,-,"[50, 20, 15]",-
252,10.08,-16775476,-23.15559711991014,nan,-,-,-,-,-,"[50, 20, 15]",-
253,10.12,-16775446,-19.949455645795567,nan,-,-,-,-,-,"[50, 20, 15]",-
254,10.16,-16775469,-20.543423456955512,nan,-,-,-,-,-,"[50, 20, 15]",-
255,10.2,-16775522,1.7573809484318992,nan,-,-,-,-,-,"[50, 20, 15]",-
256,10.24,-16775548,4.903577144765803,nan,-,-,-,-,-,"[50, 20, 15]",-
257,10.28,-16775519,-2.9831118338266953,nan,-,-,-,-,-,"[50, 20, 15]",-
258,10.32,-16775456,-3.791170947031387,nan,-,-,-,-,-,"[50, 20, 15]",-
259,10.36,-16775541,-8.796312145478947,nan,-,-,-,-,-,"[50, 20, 15]",-
260,10.4,-16775387,-23.356273471051963,nan,-,-,-,-,-,"[50, 20, 15]",-
261,10.44,-16775494,13.009313136062723,nan,-,-,-,-,-,"[50, 20, 15]",-
262,10.48,-16775510,-9.609321360505922,nan,-,-,-,-,-,"[50, 20, 15]",-
263,10.52,-16775533,6.190329460490082,nan,-,-,-,-,-,"[50, 20, 15]",-
264,10.56,-16775533,1.7509367528785331,nan,-,-,-,-,-,"[50, 20, 15]",-
265,10.6,-16775496,-13.693179895997655,nan,-,-,-,-,-,"[50, 20, 15]",-
266,10.64,-16775439,-9.132380372223407,nan,-,-,-,-,-,"[50, 20, 15]",-
267,10.68,-16775428,-34.661544318652446,nan,-,-,-,-,-,"[50, 20, 15]",-
268,10.72,-16775473,-38.4277018361308,nan,-,-,-,-,-,"[50, 20, 15]",-
269,10.76,-16775484,-25.70664862305914,nan,-,-,-,-,-,"[50, 20, 15]",-
270,10.8,-16775511,14.111131802148424,nan,-,-,-,-,-,"[50, 20, 15]",-
271,10.84,-16775494,21.602926124740616,nan,-,-,-,-,-,"[50, 20, 15]",-
272,10.88,-16775608,78.29898840964765,nan,-,-,-,-,-,"[50, 20, 15]",-
273,10.92,-16775531,3.4335916183194235,nan,-,-,-,-,-,"[50, 20, 15]",-
274,10.96,-16775518,-5.172763873959806,nan,-,-,-,-,-,"[50, 20, 15]",-
275,11.0,-16775415,7.03068784329901,nan,-,-,-,-,-,"[50, 20, 15]",-
276,11.04,-16775416,10.384333401908966,nan,-,-,-,-,-,"[50, 20, 15]",-
277,11.08,-16775422,1.7354778160080122,nan,-,-,-,-,-,"[50, 20, 15]",-
278,11.12,-16775501,-10.313707947775118,nan,-,-,-,-,-,"[50, 20, 15]",-
279,11.16,-16775437,-24.638101865595353,nan,-,-,-,-,-,"[50, 20, 15]",-
280,11.2,-16775506,-7.561681720449851,nan,-,-,-,-,-,"[50, 20, 15]",-
281,11.24,-16775511,-4.323132480837847,nan,-,-,-,-,-,"[50, 20, 15]",-
282,11.28,-16775413,3.5102042031365928,nan,-,-,-,-,-,"[50, 20, 15]",-
283,11.32,-16775452,-3.9654055633154313,nan,-,-,-,-,-,"[50, 20, 15]",-
284,11.36,-16775382,24.614311827669322,nan,-,-,-,-,-,"[50, 20, 15]",-
285,11.4,-16775510,-14.360860354427603,nan,-,-,-,-,-,"[50, 20, 15]",-
286,11.44,-16775501,-3.792884877124317,nan,-,-,-,-,-,"[50, 20, 15]",-
287,11.48,-16775479,43.401636137963635,nan,-,-,-,-,-,"[50, 20, 15]",-
288,11.52,-16775463,-6.336556202962893,nan,-,-,-,-,-,"[50, 20, 15]",-
289,11.56,-16775475,-5.053648144688967,nan,-,-,-,-,-,"[50, 20, 15]",-
290,11.6,-16775531,-1.4561702805543828,nan,-,-,-,-,-,"[50, 20, 15]",-
291,11.64,-16775489,23.17108213785914,nan,-,-,-,-,-,"[50, 20, 15]",-
292,11.68,-16775451,-24.633113455490474,nan,-,-,-,-,-,"[50, 20, 15]",-
293,11.72,-16775490,16.481716082059194,nan,-,-,-,-,-,"[50, 20, 15]",-
294,11.76,-16775377,-1.5781108637618213,nan,-,-,-,-,-,"[50, 20, 15]",-
295,11.8,-16775473,-7.550942877376476,nan,-,-,-,-,-,"[50, 20, 15]",-
296,11.84,-16775538,-27.023864783460855,nan,-,-,-,-,-,"[50, 20, 15]",-
297,11.88,-16775546,10.23201900195131,nan,-,-,-,-,-,"[50, 20, 15]",-
298,11.92,-16775572,12.154806101461105,nan,-,-,-,-,-,"[50, 20, 15]",-
299,11.96,-16775543,3.0566112425099567,nan,-,-,-,-,-,"[50, 20, 15]",-
300,12.0,-16775565,-1.0674234270910126,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
