muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
311,12.44,-16775433,10.641556847379789,nan,-,-,-,-,-
312,12.48,-16775543,25.612232287451164,nan,-,-,-,-,-
313,12.52,-16775482,28.186368438338818,nan,-,-,-,-,-
314,12.56,-16775548,24.61287113119461,nan,-,-,-,-,-
315,12.6,-16775570,12.221556501106562,nan,-,-,-,-,-
316,12.64,-16775527,-3.606505187550651,nan,-,-,-,-,-
317,12.68,-16775395,-17.718270169012627,nan,-,-,-,-,-
318,12.72,-16775358,-21.824993576187936,nan,-,-,-,-,-
319,12.76,-16775400,-18.63089746137232,nan,-,-,-,-,-
320,12.8,-16775444,-14.363192128198747,nan,-,-,-,-,-
321,12.84,-16775490,-10.533919512599802,nan,-,-,-,-,-
322,12.88,-16775534,-6.4401867667435155,nan,-,-,-,-,-
323,12.92,-16775510,-3.2495869163682123,nan,-,-,-,-,-
324,12.96,-16775539,3.255519987589416,nan,-,-,-,-,-
325,13.0,-16775557,11.151902998933576,nan,-,-,-,-,-
326,13.04,-16775529,17.38210847675874,nan,-,-,-,-,-
327,13.08,-16775512,18.205151901492954,nan,-,-,-,-,-
328,13.12,-16775804,18.54462503389601,nan,-,-,-,-,-
329,13.16,-16775776,1.5108284589556575,nan,-,-,-,-,-
330,13.2,-16775830,-10.17368533700963,nan,-,-,-,-,-
331,13.24,-16775660,-19.52417807820686,nan,-,-,-,-,-
332,13.28,-16775385,-24.210789760212037,nan,-,-,-,-,-
333,13.32,-16775434,-16.204442848584847,nan,-,-,-,-,-
334,13.36,-16775394,-12.798127449930774,nan,-,-,-,-,-
335,13.4,-16775364,-11.849488342981502,nan,-,-,-,-,-
336,13.44,-16775424,-11.033712629567814,nan,-,-,-,-,-
337,13.48,-16775466,-12.454217776164093,nan,-,-,-,-,-
338,13.52,-16775437,-11.205737174030823,nan,-,-,-,-,-
339,13.56,-16775471,5.388012590595338,nan,-,-,-,-,-
340,13.6,-16775494,33.139897900334915,nan,-,-,-,-,-
341,13.64,-16775460,54.711804706775425,nan,-,-,-,-,-
342,13.68,-16775480,56.809598840903284,nan,-,-,-,-,-
343,13.72,-16775582,38.81762128043377,nan,-,-,-,-,-
344,13.76,-16775545,8.46490084368208,nan,-,-,-,-,-
345,13.8,-16775499,-14.015128701010582,nan,-,-,-,-,-
346,13.84,-16775452,-23.81015182725772,nan,-,-,-,-,-
347,13.88,-16775535,-21.118651084377348,nan,-,-,-,-,-
348,13.92,-16775583,-16.41272782165072,nan,-,-,-,-,-
349,13.96,-16775543,-14.369987049844298,nan,-,-,-,-,-
