muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
235,9.4,-16775609,34.623793775645744,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
236,9.44,-16775591,-16.359717266309747,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
237,9.48,-16775599,-33.466047444310774,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
238,9.52,-16775529,13.958323224156773,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
239,9.56,-16775544,4.479022717116533,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
240,9.6,-16775515,-5.3402186102174785,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
241,9.64,-16775665,69.4368151331521,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
242,9.68,-16775590,-14.302983072617153,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
243,9.72,-16775678,40.54962687883616,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
244,9.76,-16775579,22.988285297890375,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
245,9.8,-16775472,-22.265510452195393,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
246,9.84,-16775580,17.964625414757545,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
247,9.88,-16775573,-16.243068899001873,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
248,9.92,-16775655,11.479364010793994,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
249,9.96,-16775631,-2.4180981511266357,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
250,10.0,-16775506,-2.009486067036729,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
251,10.04,-16775466,-17.680503421715823,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
252,10.08,-16775547,-21.642365348100295,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
253,10.12,-16775520,-58.13661213495975,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
254,10.16,-16775540,-17.279263074455642,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
255,10.2,-16775563,20.512267211435145,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
256,10.24,-16775502,2.9836284928432106,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
257,10.28,-16775670,-14.873485300728966,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
258,10.32,-16775581,2.9845794958617686,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
259,10.36,-16775468,-28.578710291478124,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
260,10.4,-16775605,22.71322209824287,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
261,10.44,-16775618,24.792007404860193,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
262,10.48,-16775539,-1.124816518865822,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
263,10.52,-16775528,33.09792530833826,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
264,10.56,-16775514,-5.012929449641925,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
